Start	0	0
Files	3.6650619506836	3.6650619506836
CleanDb	11.754861116409	15.419923067093
Loading	57.606770038605	73.026693105698
Analyze : First	3.9970319271088	77.023725032806
Dumped : First	2.4809930324554	79.504718065262
Initial dump	11.428796052933	90.933514118195
Analyze : Dump	7.4499759674072	98.383490085602
Analyze : Stats	2.6316928863525	101.01518297195
Dumped : Stats	5.0676610469818	106.08284401894
Analyze : CompatibilityPHP53	14.645380020142	120.72822403908
Dumped : CompatibilityPHP53	0.25728487968445	120.98550891876
Analyze : CompatibilityPHP54	0.22910904884338	121.21461796761
Dumped : CompatibilityPHP54	0.25433206558228	121.46895003319
Analyze : CompatibilityPHP55	0.10539698600769	121.5743470192
Dumped : CompatibilityPHP55	0.24718809127808	121.82153511047
Analyze : CompatibilityPHP56	0.032608985900879	121.85414409637
Dumped : CompatibilityPHP56	0.27180004119873	122.12594413757
Analyze : CompatibilityPHP70	1.5503098964691	123.67625403404
Dumped : CompatibilityPHP70	0.26541996002197	123.94167399406
Analyze : CompatibilityPHP71	1.1405620574951	125.08223605156
Dumped : CompatibilityPHP71	0.23170208930969	125.31393814087
Analyze : CompatibilityPHP72	1.1231508255005	126.43708896637
Dumped : CompatibilityPHP72	0.25061798095703	126.68770694733
Analyze : CompatibilityPHP73	0.9557089805603	127.64341592789
Dumped : CompatibilityPHP73	0.22156715393066	127.86498308182
Analyze : CompatibilityPHP74	3.0510199069977	130.91600298882
Dumped : CompatibilityPHP74	0.23874807357788	131.15475106239
Analyze : Analyze	98.759255886078	229.91400694847
Dumped : Analyze	5.4325971603394	235.34660410881
Analyze : Preferences	3.1468489170074	238.49345302582
Dumped : Preferences	0.26377296447754	238.7572259903
Analyze : Inventory	8.8718650341034	247.6290910244
Dumped : Inventory	8.0793039798737	255.70839500427
Analyze : Performances	5.3387749195099	261.04716992378
Dumped : Performances	1.4112901687622	262.45846009254
Analyze : Appinfo	46.724388837814	309.18284893036
Dumped : Appinfo	7.4884061813354	316.67125511169
Analyze : Appcontent	0.1102979183197	316.78155303001
Dumped : Appcontent	6.9261159896851	323.7076690197
Analyze : Dead code	4.7551670074463	328.46283602715
Dumped : Dead code	0.81348705291748	329.27632308006
Analyze : Security	7.9375150203705	337.21383810043
Dumped : Security	0.50516796112061	337.71900606155
Analyze : Suggestions	12.51277589798	350.23178195953
Dumped : Suggestions	0.99729800224304	351.22907996178
Analyze : ClassReview	3.773647069931	355.00272703171
Dumped : ClassReview	0.77783107757568	355.78055810928
Analyze : Custom	0.031255006790161	355.81181311607
Dumped : Custom	0.25503587722778	356.0668489933
Analyze : Rector	0.0080690383911133	356.07491803169
Dumped : Rector	0.30559611320496	356.3805141449
Analyze : php-cs-fixable	0.0092148780822754	356.38972902298
Dumped : php-cs-fixable	0.28667902946472	356.67640805244
Analyze	4.6968460083008E-5	356.6764550209
Analyze	0.00041699409484863	356.676872015
Reports	0.0010759830474854	356.67794799805
Final	4.0288801193237	360.70682811737
